title,year,budget,revenue,vote_average,vote_count,popularity,female_ratio,female_director,bechdelRating,imdbAverageRating,numVotes,runtimeMinutes,genre1,genre2,genre3
Gamer,2009.0,50000000,40828540,5.6,760,27.631262,0.3793103448275862,0,1.0,5.7,139749.0,95,Action,Sci-Fi,Thriller
Beautiful Creatures,2013.0,60000000,60052138,5.6,984,40.721373,0.44680851063829785,0,3.0,6.1,91083.0,124,Drama,Fantasy,Romance
Zoolander 2,2016.0,50000000,55969000,4.7,797,37.253774,0.31451612903225806,0,,,,,,,
The Big Bounce,2004.0,50000000,6808550,5.0,76,6.397388,0.13333333333333333,0,,,,,,,
Drive Angry,2011.0,50000000,28931401,5.3,600,30.387148,0.09803921568627451,0,,,,,,,
Street Fighter: The Legend of Chun-Li,2009.0,50000000,12764201,3.9,112,8.139676,0.42857142857142855,0,,,,,,,
The One,2001.0,49000000,72700000,5.7,437,21.746245,0.15789473684210525,0,,,,,,,
The Adventures of Ford Fairlane,1990.0,49000000,20423389,6.2,71,2.808428,0.4,0,,,,,,,
The Boat That Rocked,2009.0,50000000,36348784,7.2,666,31.02233,0.3,0,,,,,,,
Traffic,2000.0,48000000,207515725,6.9,562,25.170217,0.2413793103448276,0,3.0,7.6,220204.0,147,Crime,Drama,Thriller
Indiana Jones and the Last Crusade,1989.0,48000000,474171806,7.6,3152,80.972475,0.0784313725490196,0,0.0,8.2,813112.0,127,Action,Adventure,
Chappie,2015.0,49000000,104399548,6.6,3062,116.700319,0.06666666666666667,0,1.0,6.8,270358.0,120,Action,Crime,Drama
The Bone Collector,1999.0,73000000,151493655,6.5,826,33.884459,0.19047619047619047,0,,,,,,,
Panic Room,2002.0,48000000,196397415,6.5,1267,53.043124,0.25,0,3.0,6.8,297652.0,112,Crime,Drama,Thriller
Three Kings,1999.0,75000000,108000000,6.6,692,34.973086,0.17647058823529413,0,,,,,,,
Child 44,2015.0,50000000,3324330,6.1,547,40.371098,0.25,0,2.0,6.4,75906.0,137,Crime,Drama,History
Rat Race,2001.0,48000000,85498534,6.0,518,18.60049,0.4,0,3.0,6.5,123349.0,112,Action,Adventure,Comedy
K-PAX,2001.0,48000000,50315140,7.1,695,30.920075,0.36666666666666664,0,1.0,7.4,193340.0,120,Drama,Mystery,Sci-Fi
Bedazzled,2000.0,48000000,90383208,5.6,512,19.348007,0.2727272727272727,0,,,,,,,
The Cotton Club,1984.0,58000000,25928721,6.6,68,8.59075,0.28125,0,,,,,,,
3:10 to Yuma,2007.0,55000000,70016220,6.9,1188,48.801089,0.022727272727272728,0,0.0,7.6,331755.0,122,Action,Crime,Drama
Taken 3,2014.0,48000000,325771424,6.1,2200,88.844777,0.23214285714285715,0,1.0,6.0,204540.0,108,Action,Adventure,Crime
Out of Sight,1998.0,48000000,77745568,6.5,333,16.000178,0.25,0,2.0,7.0,99632.0,123,Comedy,Crime,Drama
The Cable Guy,1996.0,47000000,102825796,5.7,594,19.525659,0.23529411764705882,0,,,,,,,
Dick Tracy,1990.0,47000000,103738726,5.9,251,7.859226,0.28,0,,,,,,,
The Thomas Crown Affair,1999.0,48000000,124305181,6.6,339,18.102572,0.15384615384615385,0,,,,,,,
Riding in Cars with Boys,2001.0,48000000,35743308,6.5,103,7.226115,0.5882352941176471,1,3.0,6.5,30620.0,132,Biography,Comedy,Drama
First Blood,1982.0,15000000,125212904,7.2,1488,63.071046,0.0,0,0.0,7.7,276566.0,93,Action,Adventure,Thriller
Happily N'Ever After,2006.0,47000000,38085778,4.6,104,10.410933,0.29411764705882354,0,,,,,,,
Mary Reilly,1996.0,47000000,12379402,5.7,74,6.067212,0.2727272727272727,0,,,,,,,
My Best Friend's Wedding,1997.0,38000000,299288605,6.3,584,15.401855,0.34782608695652173,0,,,,,,,
Insomnia,2002.0,46000000,113714830,6.8,1148,41.322708,0.32,0,1.0,7.2,319919.0,118,Drama,Mystery,Thriller
Star Trek: First Contact,1996.0,46000000,150000000,7.0,661,25.6713,0.2857142857142857,0,3.0,7.6,132284.0,111,Action,Adventure,Drama
Jonah Hex,2010.0,47000000,10539000,4.4,420,22.581313,0.23076923076923078,0,,,,,,,
Courage Under Fire,1996.0,46000000,100860818,6.2,232,12.971122,0.2,0,1.0,6.6,59712.0,116,Action,Drama,Mystery
Liar Liar,1997.0,45000000,181000000,6.4,1424,26.721386,0.5384615384615384,0,1.0,6.9,334618.0,86,Comedy,Fantasy,
The Infiltrator,2016.0,25000000,15436808,6.6,573,24.672234,0.19047619047619047,0,,,,,,,
Inchon,1981.0,46000000,5200000,6.5,2,0.146783,0.21428571428571427,0,,,,,,,
The Flintstones,1994.0,46000000,341631208,5.0,543,28.964162,0.2,0,,,,,,,
Taken 2,2012.0,45000000,376141306,6.1,2757,49.353524,0.16129032258064516,0,2.0,6.2,323254.0,92,Action,Crime,Thriller
Scary Movie 3,2003.0,48000000,220673217,5.8,912,36.585509,0.5294117647058824,0,3.0,5.5,158718.0,84,Comedy,,
Miss Congeniality,2000.0,45000000,212000000,6.1,961,32.624355,0.4117647058823529,0,3.0,6.3,231117.0,109,Action,Comedy,Crime
Journey to the Center of the Earth,2008.0,45000000,101702060,5.8,1309,53.090422,0.3,0,1.0,5.8,132105.0,93,Action,Adventure,Family
The Princess Diaries 2: Royal Engagement,2004.0,40000000,95149435,6.0,697,30.002907,0.5,0,,,,,,,
The Pelican Brief,1993.0,45000000,195268056,6.3,371,17.923254,0.16666666666666666,0,,,,,,,
The Client,1994.0,45000000,117615211,6.4,278,17.746719,0.2,0,,,,,,,
The Bucket List,2007.0,45000000,175372502,7.0,1111,31.305336,0.3181818181818182,0,,,,,,,
Patriot Games,1992.0,45000000,178051587,6.3,433,19.637704,0.19230769230769232,0,,,,,,,
Monster-in-Law,2005.0,43000000,154749918,5.6,406,10.411996,0.5555555555555556,0,0.0,5.6,65677.0,101,Comedy,Romance,
Prisoners,2013.0,46000000,122126687,7.9,3085,88.496873,0.2647058823529412,0,3.0,8.2,813210.0,153,Crime,Drama,Mystery
Training Day,2001.0,45000000,104876233,7.3,1634,52.081131,0.07142857142857142,0,1.0,7.7,474551.0,122,Crime,Drama,Thriller
Galaxy Quest,1999.0,45000000,90683916,6.9,710,30.816341,0.19047619047619047,0,1.0,7.4,178776.0,102,Adventure,Comedy,Sci-Fi
Scary Movie 2,2001.0,45000000,141220678,5.4,982,35.376971,0.4,0,3.0,5.3,175565.0,83,Comedy,Horror,
The Muppets,2011.0,45000000,165184237,6.5,501,17.047276,0.19148936170212766,0,,,,,,,
Blade,1998.0,45000000,131183530,6.5,1905,43.815492,0.16666666666666666,0,1.0,7.1,299971.0,120,Action,Horror,Sci-Fi
Coach Carter,2005.0,30000000,76669806,7.3,496,23.234651,0.4,0,3.0,7.3,172665.0,136,Biography,Drama,Sport
Changing Lanes,2002.0,45000000,94935764,5.9,299,17.270539,0.36363636363636365,0,,,,,,,
Anaconda,1997.0,45000000,136885767,4.7,610,27.684779,0.2,0,2.0,4.9,112332.0,89,Action,Adventure,Horror
Coyote Ugly,2000.0,45000000,113916474,5.8,575,26.79781,0.5,0,3.0,5.7,121153.0,100,Comedy,Drama,Music
Love Actually,2003.0,40000000,244931766,7.0,1869,37.073127,0.38461538461538464,0,3.0,7.6,532366.0,135,Comedy,Drama,Romance
A Bug's Life,1998.0,120000000,363258859,6.8,2303,87.350802,0.3125,0,,,,,,,
From Hell,2001.0,35000000,74558115,6.6,741,26.134678,0.3076923076923077,0,3.0,6.7,164490.0,122,Horror,Mystery,Thriller
The Specialist,1994.0,45000000,170362582,5.5,313,16.582709,0.16666666666666666,0,,,,,,,
Tin Cup,1996.0,45000000,53854588,5.9,150,10.731574,0.16666666666666666,0,3.0,6.4,53388.0,135,Comedy,Drama,Romance
Kicking & Screaming,2005.0,45000000,56070433,5.6,176,8.99269,0.2,0,,,,,,,
The Hitchhiker's Guide to the Galaxy,2005.0,50000000,104478416,6.6,1315,51.742065,0.15,0,,,,,,,
Resident Evil: Extinction,2007.0,45000000,148412065,6.1,1292,12.06538,0.2857142857142857,0,3.0,6.2,205908.0,94,Action,Horror,Sci-Fi
Blended,2014.0,40000000,123494610,6.6,1006,44.120328,0.3225806451612903,0,3.0,6.5,145056.0,117,Comedy,Romance,
Last Holiday,2006.0,45000000,38399961,6.4,119,6.156015,0.42857142857142855,0,3.0,6.6,36348.0,112,Comedy,Drama,Romance
Savages,2012.0,45000000,82966152,6.2,766,31.856589,0.26666666666666666,0,3.0,6.4,134693.0,131,Action,Crime,Drama
Cellular,2004.0,25000000,56422687,6.1,537,24.459948,0.2631578947368421,0,3.0,6.5,105597.0,94,Action,Crime,Thriller
Johnny English,2003.0,40000000,160583018,6.0,852,28.029015,0.17647058823529413,0,1.0,6.3,174625.0,87,Action,Adventure,Comedy
The Ant Bully,2006.0,50000000,55181129,5.5,366,20.239061,0.3,0,,,,,,,
Dune,1984.0,40000000,30925690,6.5,562,25.876582,0.3333333333333333,0,3.0,6.3,180496.0,137,Action,Adventure,Sci-Fi
Revolutionary Road,2008.0,35000000,75225693,6.7,796,20.360549,0.3684210526315789,0,3.0,7.3,225419.0,119,Drama,Romance,
16 Blocks,2006.0,55000000,65664721,6.2,661,32.31022,0.0,0,,,,,,,
Babylon A.D.,2008.0,70000000,72108608,5.4,676,27.568194,0.15789473684210525,0,,,,,,,
Aliens in the Attic,2009.0,45000000,57881056,5.3,244,13.707183,0.2777777777777778,0,3.0,5.4,24464.0,86,Adventure,Comedy,Family
The Pledge,2001.0,35000000,29400000,6.5,215,12.495436,0.3125,0,,,,,,,
The Producers,2005.0,45000000,38058335,6.1,151,6.803965,0.23809523809523808,1,,,,,,,
The Phantom,1996.0,45000000,17300889,4.7,136,9.025236,0.2,0,,,,,,,
Nixon,1995.0,44000000,13681765,7.1,71,3.770161,0.14705882352941177,0,,,,,,,
The Ghost Writer,2010.0,45000000,60222298,6.7,670,21.118196,0.12121212121212122,0,,,,,,,
Deep Rising,1998.0,45000000,11203026,6.0,154,6.513856,0.13333333333333333,0,,,,,,,
Miracle at St. Anna,2008.0,45000000,9323833,6.3,90,11.387408,0.12,0,2.0,6.1,19217.0,160,Action,Drama,War
Bangkok Dangerous,2008.0,45000000,42487390,5.0,332,14.813057,0.2,0,,,,,,,
Big Trouble,2002.0,40000000,8493890,6.3,80,5.201688,0.18181818181818182,0,3.0,6.4,21687.0,85,Comedy,Crime,Thriller
Love in the Time of Cholera,2007.0,45000000,4607608,6.4,81,5.361699,0.5,0,,,,,,,
Shadow Conspiracy,1997.0,45000000,2154540,4.0,11,3.848893,0.06666666666666667,0,,,,,,,
Johnny English Reborn,2011.0,45000000,160078586,6.0,1007,35.6585,0.21875,0,3.0,6.3,141168.0,101,Action,Adventure,Comedy
Foodfight!,2012.0,65000000,73706,2.3,28,5.258726,0.2857142857142857,0,,,,,,,
Argo,2012.0,44500000,232324128,7.1,3423,62.01056,0.11475409836065574,0,3.0,7.7,640129.0,120,Biography,Drama,History
The Fugitive,1993.0,44000000,368875760,7.2,1220,54.884297,0.11290322580645161,0,,,,,,,
The Bounty Hunter,2010.0,40000000,136000000,5.5,858,33.747825,0.16666666666666666,0,,,,,,,
Sleepers,1996.0,44000000,165615285,7.3,715,16.245068,0.047619047619047616,0,1.0,7.5,238045.0,147,Crime,Drama,Thriller
Rambo: First Blood Part II,1985.0,44000000,300400432,6.3,864,38.653969,0.05263157894736842,0,0.0,6.5,183123.0,96,Action,Adventure,Thriller
Pinocchio,1940.0,2600000,84300000,6.9,1355,46.007991,0.16666666666666666,0,1.0,7.5,160291.0,88,Adventure,Animation,Comedy
Heaven's Gate,1980.0,44000000,3484331,6.4,55,5.380124,0.17391304347826086,0,,,,,,,
Underworld: Evolution,2006.0,50000000,111340801,6.4,1528,49.020045,0.17647058823529413,0,,,,,,,
Victor Frankenstein,2015.0,40000000,34227298,5.6,685,24.821138,0.125,0,0.0,5.9,60408.0,110,Drama,Horror,Sci-Fi
Finding Forrester,2000.0,43000000,80049764,7.0,302,19.043286,0.15384615384615385,0,2.0,7.3,89682.0,136,Drama,,
Unleashed,2005.0,45000000,50871113,6.6,518,25.999888,0.13043478260869565,0,,,,,,,
The Sweetest Thing,2002.0,43000000,68696770,5.3,280,18.65632,0.45454545454545453,0,,,,,,,
The Firm,1993.0,42000000,270248367,6.6,501,23.736535,0.18181818181818182,0,,,,,,,
Charlie St. Cloud,2010.0,44000000,48190704,6.8,566,21.75433,0.44,0,1.0,6.4,64777.0,99,Drama,Fantasy,Romance
The Mechanic,2011.0,40000000,51070807,6.3,1045,44.094856,0.23529411764705882,0,,,,,,,
21 Jump Street,2012.0,42000000,201585328,6.7,4074,62.714026,0.3157894736842105,0,2.0,7.2,600410.0,109,Action,Comedy,Crime
Notting Hill,1999.0,42000000,363889678,7.0,1262,28.969151,0.25925925925925924,0,3.0,7.2,343430.0,124,Comedy,Drama,Romance
Chicken Run,2000.0,45000000,224834564,6.5,1150,31.789029,0.2857142857142857,0,3.0,7.1,212752.0,84,Adventure,Animation,Comedy
Along Came Polly,2004.0,42000000,171963386,5.8,773,33.238296,0.34615384615384615,0,,,,,,,
Boomerang,1992.0,40000000,70100000,5.4,134,6.420434,0.46153846153846156,0,3.0,5.6,31443.0,117,Comedy,Drama,Romance
The Heat,2013.0,43000000,158674180,6.5,1575,37.654688,0.2608695652173913,0,,,,,,,
Cleopatra,1963.0,31115000,71000000,6.7,146,13.244365,0.17391304347826086,0,3.0,7.0,37494.0,192,Biography,Drama,History
High Crimes,2002.0,42000000,63781810,6.1,184,14.046705,0.19444444444444445,0,3.0,6.4,48381.0,115,Crime,Drama,Mystery
The Mothman Prophecies,2002.0,32000000,55157539,6.1,305,14.733513,0.12121212121212122,0,,,,,,,
Licence to Kill,1989.0,32000000,156167015,5.9,541,28.22119,0.21052631578947367,0,2.0,6.7,112316.0,133,Action,Adventure,Thriller
Red Riding Hood,2011.0,42000000,89162162,5.6,922,45.151657,0.22727272727272727,1,3.0,5.4,115911.0,100,Fantasy,Horror,Mystery
15 Minutes,2001.0,60000000,56359980,5.7,191,15.205371,0.3488372093023256,0,,,,,,,
Super Mario Bros.,1993.0,48000000,20915465,4.0,232,14.587367,0.2,0,3.0,4.2,63123.0,104,Adventure,Comedy,Family
Lord of War,2005.0,42000000,24127895,7.0,1335,34.828241,0.05,0,2.0,7.6,337823.0,122,Crime,Drama,
Hero,2002.0,31000000,177394432,7.2,635,23.607392,0.14814814814814814,0,,,,,,,
One for the Money,2012.0,40000000,36893721,5.3,388,19.438503,0.47058823529411764,1,,,,,,,
The Interview,2014.0,44000000,12342632,6.1,2304,74.168016,0.07894736842105263,0,,,,,,,
The Warrior's Way,2010.0,42000000,11087569,6.3,136,7.349497,0.07692307692307693,0,,,,,,,
Micmacs,2009.0,33000000,14000000,6.8,148,7.663515,0.16666666666666666,0,,,,,,,
8 Mile,2002.0,41000000,215000000,6.8,1626,32.798571,0.15789473684210525,0,1.0,7.2,322035.0,110,Drama,Music,
A Knight's Tale,2001.0,65000000,117487473,6.6,907,36.670399,0.1875,0,,,,,,,
The Sixth Sense,1999.0,40000000,672806292,7.7,3147,73.085576,0.45098039215686275,0,,,,,,,
Man on a Ledge,2012.0,42000000,46221189,6.2,925,34.041407,0.21428571428571427,0,1.0,6.6,158725.0,102,Action,Crime,Thriller
The Big Year,2011.0,41000000,7448385,5.6,248,9.419726,0.3333333333333333,0,,,,,,,
The Karate Kid,1984.0,8000000,90815558,6.9,891,28.456572,0.2,0,,,,,,,
American Hustle,2013.0,40000000,251171807,6.8,2807,49.664128,0.1935483870967742,0,3.0,7.2,501037.0,138,Crime,Drama,
The Proposal,2009.0,40000000,317375031,6.7,1804,36.238968,0.36619718309859156,1,,,,,,,
Double Jeopardy,1999.0,70000000,177841558,6.2,278,19.439386,0.375,0,3.0,6.5,96172.0,105,Crime,Drama,Mystery
Back to the Future Part II,1989.0,40000000,332000000,7.4,3829,43.345252,0.09090909090909091,0,3.0,7.8,574364.0,108,Adventure,Comedy,Sci-Fi
Lucy,2014.0,40000000,126546825,6.3,5878,115.241998,0.05084745762711865,0,3.0,6.4,536178.0,89,Action,Sci-Fi,Thriller
Fifty Shades of Grey,2015.0,40000000,571006128,5.2,3254,98.755657,0.47058823529411764,1,3.0,4.2,336484.0,125,Drama,Romance,Thriller
Spy Kids 3-D: Game Over,2003.0,38000000,197011982,4.7,511,21.998734,0.24242424242424243,0,3.0,4.4,66451.0,84,Action,Adventure,Comedy
A Time to Kill,1996.0,40000000,152266007,7.0,509,25.219805,0.30434782608695654,0,,,,,,,
Cheaper by the Dozen,2003.0,40000000,190212113,6.0,699,26.516624,0.4117647058823529,0,1.0,5.9,109185.0,98,Comedy,Family,
Lone Survivor,2013.0,40000000,149295601,7.4,1526,37.084384,0.0,0,0.0,7.5,307362.0,121,Action,Biography,Drama
A League of Their Own,1992.0,40000000,107458785,6.7,354,21.661028,0.4074074074074074,1,3.0,7.3,121510.0,128,Comedy,Drama,Sport
The Conjuring 2,2016.0,40000000,320170008,7.0,1949,68.794673,0.26666666666666666,0,,,,,,,
The Social Network,2010.0,40000000,224920315,7.1,3391,69.27822,0.20202020202020202,0,,,,,,,
He's Just Not That Into You,2009.0,40000000,177259441,6.2,959,26.253357,0.36585365853658536,0,,,,,,,
Scary Movie 4,2006.0,45000000,178262620,5.3,750,32.549282,0.35,0,3.0,5.1,129457.0,83,Comedy,,
Scream 3,2000.0,40000000,161834276,5.7,736,24.992057,0.34782608695652173,0,3.0,5.6,164522.0,116,Horror,Mystery,
Back to the Future Part III,1990.0,40000000,244527583,7.1,2900,45.769562,0.07407407407407407,0,1.0,7.4,482198.0,118,Adventure,Comedy,Sci-Fi
Get Hard,2015.0,40000000,111811453,5.9,944,36.301202,0.16129032258064516,0,1.0,6.0,147274.0,100,Comedy,Crime,
Dracula,1992.0,40000000,215862692,7.1,1056,45.022964,0.20689655172413793,0,3.0,7.4,239297.0,128,Fantasy,Horror,Romance
Julie & Julia,2009.0,40000000,129540499,6.6,560,22.853006,0.6666666666666666,0,,,,,,,
42,2013.0,40000000,95020213,6.8,787,31.884559,0.18181818181818182,0,2.0,7.5,102986.0,128,Biography,Drama,Sport
The Talented Mr. Ripley,1999.0,40000000,128798265,7.0,767,31.385257,0.12698412698412698,0,,,,,,,
Dumb and Dumber To,2014.0,40000000,169837010,5.4,1127,67.767785,0.14634146341463414,0,,,,,,,
Eight Below,2006.0,40000000,120455994,6.7,542,24.287306,0.2857142857142857,0,0.0,7.3,68473.0,120,Adventure,Drama,Family
The Intern,2015.0,35000000,194564672,7.1,1881,53.114573,0.64,1,,,,,,,
Ride Along 2,2016.0,40000000,124827316,6.1,555,25.136082,0.2222222222222222,0,0.0,5.9,63218.0,102,Action,Comedy,Crime
The Last of the Mohicans,1992.0,40000000,75505856,7.1,732,37.776566,0.2,0,,,,,,,
Ray,2004.0,40000000,124731534,7.2,467,21.743321,0.20833333333333334,0,3.0,7.7,157655.0,152,Biography,Drama,Music
Sin City,2005.0,40000000,158733820,7.2,2691,66.003433,0.23076923076923078,0,3.0,8.0,794748.0,124,Crime,Thriller,
Vantage Point,2008.0,40000000,151161491,6.2,716,24.862767,0.2413793103448276,0,3.0,6.6,154201.0,90,Action,Crime,Drama
"I Love You, Man",2009.0,41000000,91636986,6.5,515,25.391899,0.30434782608695654,0,2.0,7.0,217019.0,105,Comedy,Romance,
Shallow Hal,2001.0,40000000,141069860,5.7,731,29.854773,0.3684210526315789,0,3.0,6.0,145146.0,114,Comedy,Drama,Fantasy
JFK,1991.0,40000000,205405498,7.5,502,26.82041,0.09876543209876543,0,3.0,8.0,170371.0,189,Drama,History,Thriller
Big Momma's House 2,2006.0,40000000,138259062,5.4,371,17.61292,0.625,0,,,,,,,
The Mexican,2001.0,57000000,147845033,5.8,441,21.021809,0.07142857142857142,0,,,,,,,
17 Again,2009.0,20000000,136267476,6.1,1350,52.571674,0.5306122448979592,0,3.0,6.4,216930.0,102,Comedy,Drama,Fantasy
The Other Woman,2014.0,40000000,196781193,6.2,1437,34.519636,0.5625,0,,,,,,,
The Final Destination,2009.0,40000000,186167139,5.4,831,32.478077,0.46153846153846156,0,,,,,,,
Bridge of Spies,2015.0,40000000,165478348,7.2,2583,48.445978,0.15151515151515152,0,1.0,7.6,328403.0,142,Drama,History,Thriller
Behind Enemy Lines,2001.0,40000000,91753202,6.0,457,24.012986,0.0,0,0.0,6.4,113125.0,106,Action,Drama,Thriller
Get Him to the Greek,2010.0,40000000,90029656,5.9,612,17.869443,0.36,0,,,,,,,
Shall We Dance?,2004.0,50000000,170128460,5.9,297,14.231899,0.3888888888888889,0,,,,,,,
Small Soldiers,1998.0,40000000,54682547,6.2,511,23.088571,0.2608695652173913,0,1.0,6.3,105945.0,110,Action,Adventure,Comedy
Spawn,1997.0,40000000,87840042,5.0,336,19.833664,0.2,0,3.0,5.2,72452.0,96,Action,Crime,Drama
The Count of Monte Cristo,2002.0,35000000,75395048,7.3,453,26.595983,0.1,0,,,,,,,
The Lincoln Lawyer,2011.0,40000000,85412898,7.0,902,26.072228,0.38095238095238093,0,,,,,,,
Unknown,2011.0,30000000,130786397,6.5,1265,38.643914,0.2777777777777778,0,1.0,6.8,269623.0,113,Action,Mystery,Thriller
The Prestige,2006.0,40000000,109676311,8.0,4391,74.440708,0.12195121951219512,0,,,,,,,
Horrible Bosses 2,2014.0,42000000,107670357,6.1,1536,82.185281,0.3157894736842105,0,1.0,6.3,185184.0,108,Comedy,Crime,
Escape from Planet Earth,2013.0,40000000,74597643,5.7,332,18.14218,0.35294117647058826,0,3.0,5.8,26921.0,89,Adventure,Animation,Comedy
Apocalypto,2006.0,40000000,120175290,7.3,1221,41.570047,0.05128205128205128,0,3.0,7.8,332087.0,139,Action,Adventure,Drama
The Living Daylights,1987.0,40000000,191185897,6.2,440,23.331459,0.14285714285714285,0,,,,,,,
Predators,2010.0,40000000,126248813,6.0,1206,47.649554,0.08333333333333333,0,0.0,6.4,244525.0,107,Action,Adventure,Sci-Fi
Secret Window,2004.0,40000000,92913171,6.4,972,32.908414,0.07142857142857142,0,1.0,6.5,209928.0,96,Drama,Mystery,Thriller
The Lake House,2006.0,40000000,114830111,6.5,670,29.88736,0.25,0,,,,,,,
The Skeleton Key,2005.0,43000000,91974818,6.4,573,29.105407,0.45,0,,,,,,,
Made of Honor,2008.0,40000000,84601681,6.0,394,19.574774,0.4090909090909091,0,2.0,5.8,76182.0,101,Comedy,Romance,
Jersey Boys,2014.0,40000000,67347013,6.8,255,14.199933,0.14084507042253522,0,2.0,6.8,36783.0,134,Biography,Drama,Music
The Rainmaker,1997.0,40000000,45916769,6.7,235,12.229516,0.15384615384615385,0,,,,,,,
Gothika,2003.0,40000000,141591324,5.8,629,27.303608,0.2727272727272727,0,3.0,5.8,119372.0,98,Horror,Mystery,Thriller
Amistad,1997.0,36000000,74000000,6.8,316,3.698276,0.08333333333333333,0,0.0,7.3,82969.0,155,Biography,Drama,History
Aliens vs Predator: Requiem,2007.0,40000000,41797066,4.9,740,39.381913,0.275,0,,,,,,,
Music and Lyrics,2007.0,40000000,145896422,6.2,554,17.659032,0.3972602739726027,0,3.0,6.5,107304.0,104,Comedy,Music,Romance
Paul,2011.0,40000000,97552050,6.5,1789,43.151268,0.29411764705882354,0,3.0,6.9,266592.0,104,Adventure,Comedy,Sci-Fi
The Guilt Trip,2012.0,40000000,41863726,5.4,284,15.283444,0.4375,1,,,,,,,
Scream 4,2011.0,40000000,97138686,6.1,902,35.21926,0.625,0,3.0,6.2,171637.0,111,Comedy,Horror,Mystery
8MM,1999.0,40000000,96618699,6.1,474,25.580272,0.3125,0,1.0,6.6,143087.0,123,Crime,Drama,Mystery
The Doors,1991.0,38000000,34416893,6.7,275,10.794175,0.3448275862068966,0,,,,,,,
Sex Tape,2014.0,40000000,126069509,5.3,1695,72.641296,0.14285714285714285,0,,,,,,,
Hanging Up,2000.0,40000000,36037909,5.0,40,3.415534,0.4782608695652174,1,3.0,4.8,13189.0,94,Comedy,Drama,
Final Destination 5,2011.0,47000000,157887643,5.9,866,38.555482,0.2727272727272727,0,2.0,5.9,125313.0,92,Horror,Thriller,
Pay It Forward,2000.0,40000000,55707411,7.0,432,24.313684,0.375,1,,,,,,,
Fever Pitch,2005.0,30000000,50451307,5.9,182,9.965073,0.4,0,,,,,,,
The Shadow,1994.0,25000000,48063435,5.4,138,8.178203,0.041666666666666664,0,,,,,,,
Extremely Loud & Incredibly Close,2011.0,40000000,55247881,6.9,708,31.066874,0.3333333333333333,0,,,,,,,
Morning Glory,2010.0,40000000,58785180,6.1,412,22.491388,0.3125,0,3.0,6.5,83239.0,107,Comedy,Drama,Romance
Get Rich or Die Tryin',2005.0,40000000,46442528,6.3,186,12.885985,0.14285714285714285,0,,,,,,,
The Art of War,2000.0,40000000,30199105,5.6,135,7.832337,0.2857142857142857,0,,,,,,,
Rent,2005.0,40000000,31670620,6.7,155,10.433667,0.38461538461538464,0,3.0,6.8,55982.0,135,Drama,Musical,Romance
The Out-of-Towners,1999.0,75000000,29000000,5.0,45,4.842626,0.45454545454545453,0,,,,,,,
